"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","SVN","Slovenia","2008","2008",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","SVN","Slovenia","2009","2009",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","SVN","Slovenia","2010","2010",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","SVN","Slovenia","2011","2011",,"n","Magnitude nil or negligible"
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","LBN","Lebanon","2012","2012",0.32247,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","LBN","Lebanon","2013","2013",0.43972,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","NZL","New Zealand","2003","2003",1.64278,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","NZL","New Zealand","2004","2004",1.6442,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","NZL","New Zealand","2005","2005",1.61368,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","NZL","New Zealand","2006","2006",1.4499,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","NZL","New Zealand","2007","2007",1.42116,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","NZL","New Zealand","2008","2008",1.23679,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","NZL","New Zealand","2009","2009",1.43694,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","NZL","New Zealand","2010","2010",1.72304,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","NZL","New Zealand","2011","2011",1.68727,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","NZL","New Zealand","2012","2012",1.8892,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","BMU","Bermuda","2003","2003",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","BMU","Bermuda","2004","2004",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","BMU","Bermuda","2005","2005",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","BMU","Bermuda","2006","2006",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","BMU","Bermuda","2010","2010",0.03641,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","UGA","Uganda","2004","2004",0.34172,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","UGA","Uganda","2009","2009",0.18546,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","UGA","Uganda","2010","2010",0.09374,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","UGA","Uganda","2011","2011",0.11116,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","UGA","Uganda","2012","2012",0.15782,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","UGA","Uganda","2013","2013",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","PER","Peru","2003","2003",0.26179,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","PER","Peru","2004","2004",0.2535,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","PER","Peru","2005","2005",0.2337,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","PER","Peru","2006","2006",0.2557,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","PER","Peru","2007","2007",0.25494,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","PER","Peru","2008","2008",0.29763,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","PER","Peru","2009","2009",0.36631,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","PER","Peru","2010","2010",0.34291,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","PER","Peru","2011","2011",0.32908,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","PER","Peru","2012","2012",0.39158,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","PER","Peru","2013","2013",0.49111,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","BDI","Burundi","2004","2004",1.103,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","BDI","Burundi","2005","2005",1.20244,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","BDI","Burundi","2008","2008",1.26525,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","BDI","Burundi","2009","2009",1.57317,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","BDI","Burundi","2010","2010",1.89638,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","BDI","Burundi","2011","2011",1.64076,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","BDI","Burundi","2012","2012",1.40959,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","BDI","Burundi","2013","2013",1.45208,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","VNM","Viet Nam","2008","2008",1.74815,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","VNM","Viet Nam","2010","2010",2.39639,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","VNM","Viet Nam","2012","2012",2.72829,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","GRC","Greece","2003","2003",1.25244,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","GRC","Greece","2004","2004",1.23826,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","GRC","Greece","2005","2005",1.34612,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","IND","India","2003","2003",0.71333,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","IND","India","2004","2004",0.65936,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","IND","India","2005","2005",0.61281,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","IND","India","2006","2006",0.62693,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","IND","India","2009","2009",1.17036,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","IND","India","2010","2010",1.19759,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","IND","India","2011","2011",1.29123,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","IND","India","2012","2012",1.23058,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","COK","Cook Islands","2012","2012",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","COK","Cook Islands","2013","2013",,"a","Category not applicable"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","MNG","Mongolia","2004","2004",0.79996,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","MNG","Mongolia","2007","2007",0.92387,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","MNG","Mongolia","2009","2009",1.04487,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","MNG","Mongolia","2010","2010",1.02108,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","MNG","Mongolia","2011","2011",1.09476,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","IDN","Indonesia","2007","2007",0.76432,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","IDN","Indonesia","2008","2008",0.73301,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","IDN","Indonesia","2009","2009",0.89878,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","IDN","Indonesia","2010","2010",0.68396,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","IDN","Indonesia","2011","2011",0.7689,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","IDN","Indonesia","2012","2012",0.88723,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","IDN","Indonesia","2013","2013",0.8765,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","MEX","Mexico","2003","2003",0.8744,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","MEX","Mexico","2004","2004",0.83496,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","MEX","Mexico","2005","2005",0.85668,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","MEX","Mexico","2006","2006",0.81545,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","MEX","Mexico","2007","2007",0.87422,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","MEX","Mexico","2008","2008",0.91628,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","MEX","Mexico","2009","2009",1.04363,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","MEX","Mexico","2010","2010",1.02092,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","MEX","Mexico","2011","2011",0.93275,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","DJI","Djibouti","2008","2008",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","DJI","Djibouti","2010","2010",,"n","Magnitude nil or negligible"
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","MUS","Mauritius","2003","2003",1.40824,"‡","UIS Estimation"
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","MUS","Mauritius","2004","2004",1.33885,"‡","UIS Estimation"
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","MUS","Mauritius","2005","2005",1.14136,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","MUS","Mauritius","2006","2006",1.00206,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","MUS","Mauritius","2008","2008",0.90972,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","MUS","Mauritius","2009","2009",0.83542,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","MUS","Mauritius","2010","2010",0.98566,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","MUS","Mauritius","2011","2011",0.92446,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","MUS","Mauritius","2012","2012",0.92076,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","MUS","Mauritius","2013","2013",1.01008,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","LSO","Lesotho","2005","2005",0.31516,"‡","UIS Estimation"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","LSO","Lesotho","2006","2006",0.2838,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","LSO","Lesotho","2008","2008",0.64656,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","TCD","Chad","2004","2004",0.58709,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","TCD","Chad","2005","2005",0.60139,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","TCD","Chad","2009","2009",0.65501,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","TCD","Chad","2010","2010",0.54317,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","TCD","Chad","2011","2011",0.78911,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","TCD","Chad","2013","2013",0.70448,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","SWE","Sweden","2003","2003",1.8893,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","SWE","Sweden","2004","2004",1.80884,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","SWE","Sweden","2005","2005",1.72109,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","SWE","Sweden","2006","2006",1.59638,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","SWE","Sweden","2007","2007",1.55666,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","SWE","Sweden","2008","2008",1.57274,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","SWE","Sweden","2009","2009",1.65099,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","SWE","Sweden","2010","2010",1.60826,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","SWE","Sweden","2011","2011",1.57471,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","SWE","Sweden","2012","2012",1.68314,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","NPL","Nepal","2003","2003",1.75871,"‡","UIS Estimation"
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","NPL","Nepal","2008","2008",2.37363,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","NPL","Nepal","2009","2009",2.93697,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ALB","Albania","2003","2003",3.11557,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ALB","Albania","2004","2004",3.10656,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ALB","Albania","2005","2005",3.15439,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ALB","Albania","2006","2006",3.10882,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ALB","Albania","2007","2007",3.26868,,
"XGDP_FSGOV","Government expenditure on education as % of GDP (%)","ALB","Albania","2013","2013",3.50083,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","MYS","Malaysia","2003","2003",0.05605,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","MYS","Malaysia","2004","2004",0.06725,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","MYS","Malaysia","2006","2006",0.06703,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","MYS","Malaysia","2007","2007",0.0656,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","MYS","Malaysia","2008","2008",0.0642,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","MYS","Malaysia","2009","2009",0.07095,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","MYS","Malaysia","2010","2010",0.06018,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","MYS","Malaysia","2011","2011",0.09929,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","MYS","Malaysia","2013","2013",0.09779,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","MAC","China, Macao Special Administrative Region","2012","2012",1.06443,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","MAC","China, Macao Special Administrative Region","2013","2013",1.13395,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","SYR","Syrian Arab Republic","2007","2007",2.08572,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","SYR","Syrian Arab Republic","2009","2009",1.99423,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","SYR","Syrian Arab Republic","2012","2012",2.25308,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","MRT","Mauritania","2005","2005",0.00983,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","MRT","Mauritania","2008","2008",0.00937,"‡","UIS Estimation"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","MRT","Mauritania","2010","2010",0.01947,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","MRT","Mauritania","2011","2011",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","MRT","Mauritania","2012","2012",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","MRT","Mauritania","2013","2013",,"n","Magnitude nil or negligible"
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","ZAF","South Africa","2003","2003",2.02844,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","ZAF","South Africa","2004","2004",2.05018,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","ZAF","South Africa","2005","2005",2.17453,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","ZAF","South Africa","2006","2006",2.28804,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","ZAF","South Africa","2007","2007",2.10364,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","ZAF","South Africa","2008","2008",1.9821,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","ZAF","South Africa","2009","2009",2.15693,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","ZAF","South Africa","2010","2010",2.42962,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","ZAF","South Africa","2011","2011",2.41457,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","ZAF","South Africa","2012","2012",2.54222,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","IRL","Ireland","2003","2003",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","IRL","Ireland","2004","2004",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","IRL","Ireland","2005","2005",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","IRL","Ireland","2006","2006",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","IRL","Ireland","2007","2007",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","IRL","Ireland","2008","2008",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","IRL","Ireland","2009","2009",0.049,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","IRL","Ireland","2010","2010",0.09624,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","IRL","Ireland","2011","2011",0.09817,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","IRL","Ireland","2012","2012",0.1083,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","BFA","Burkina Faso","2005","2005",3.15517,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","BFA","Burkina Faso","2006","2006",2.97777,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","BFA","Burkina Faso","2007","2007",3.0759,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","BFA","Burkina Faso","2010","2010",2.37681,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","BFA","Burkina Faso","2011","2011",2.80838,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","BFA","Burkina Faso","2012","2012",2.45751,,
"XGDP_1_FSGOV","Government expenditure on primary education as % of GDP (%)","BFA","Burkina Faso","2013","2013",2.70598,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","ARG","Argentina","2003","2003",0.30183,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","ARG","Argentina","2004","2004",0.26201,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","ARG","Argentina","2005","2005",0.27359,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","ARG","Argentina","2006","2006",0.26251,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","ARG","Argentina","2007","2007",0.29337,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","ARG","Argentina","2008","2008",0.34845,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","ARG","Argentina","2009","2009",0.37035,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","ARG","Argentina","2010","2010",0.34258,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","ARG","Argentina","2011","2011",0.40522,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","ARG","Argentina","2012","2012",0.39885,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","ARG","Argentina","2013","2013",0.43852,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","PAN","Panama","2004","2004",0.98324,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","PAN","Panama","2007","2007",1.10267,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","PAN","Panama","2011","2011",0.73863,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","KEN","Kenya","2003","2003",1.3541,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","KEN","Kenya","2004","2004",1.59113,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","KEN","Kenya","2006","2006",1.52825,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","NLD","Netherlands","2003","2003",0.40486,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","NLD","Netherlands","2004","2004",0.39793,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","NLD","Netherlands","2005","2005",0.40282,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","NLD","Netherlands","2006","2006",0.38216,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","NLD","Netherlands","2007","2007",0.35966,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","NLD","Netherlands","2008","2008",0.36043,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","NLD","Netherlands","2009","2009",0.3826,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","NLD","Netherlands","2010","2010",0.38218,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","NLD","Netherlands","2011","2011",0.38427,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as % of GDP (%)","NLD","Netherlands","2012","2012",0.3791,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","MDG","Madagascar","2007","2007",0.07762,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","MDG","Madagascar","2008","2008",0.08344,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","MDG","Madagascar","2009","2009",0.07564,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","MDG","Madagascar","2011","2011",0.09565,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","MDG","Madagascar","2012","2012",0.1131,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","COG","Congo","2005","2005",0.75616,"‡","UIS Estimation"
"XGDP_2T3_FSGOV","Government expenditure on secondary education as % of GDP (%)","COG","Congo","2010","2010",3.31765,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","HUN","Hungary","2004","2004",0.21343,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","HUN","Hungary","2005","2005",0.15068,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","HUN","Hungary","2006","2006",0.13838,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","HUN","Hungary","2007","2007",0.1335,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","HUN","Hungary","2008","2008",0.13843,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","HUN","Hungary","2009","2009",0.13458,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","HUN","Hungary","2010","2010",0.0957,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","HUN","Hungary","2011","2011",0.10601,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as % of GDP (%)","HUN","Hungary","2012","2012",0.10139,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","GHA","Ghana","2004","2004",1.47226,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","GHA","Ghana","2005","2005",1.63825,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","GHA","Ghana","2006","2006",1.06786,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","GHA","Ghana","2007","2007",1.43614,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","GHA","Ghana","2008","2008",1.48862,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","GHA","Ghana","2009","2009",1.26946,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","GHA","Ghana","2010","2010",1.4377,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","GHA","Ghana","2011","2011",1.0686,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","GHA","Ghana","2012","2012",1.46667,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","GHA","Ghana","2013","2013",1.17765,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","BTN","Bhutan","2005","2005",0.99577,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","BTN","Bhutan","2008","2008",0.93061,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","BTN","Bhutan","2009","2009",0.61216,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","BTN","Bhutan","2010","2010",0.60812,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","BTN","Bhutan","2011","2011",0.51361,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as % of GDP (%)","BTN","Bhutan","2013","2013",1.01874,,
